#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_072863175.1	443254.Marpi_1991	5.37e-111	325.0	COG0457@1|root,COG0457@2|Bacteria,2GD0X@200918|Thermotogae	200918|Thermotogae	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	TPR_17,TPR_8
WP_072863177.1	443254.Marpi_1990	3.14e-77	232.0	COG0735@1|root,COG0735@2|Bacteria,2GDE9@200918|Thermotogae	200918|Thermotogae	P	Belongs to the Fur family	-	-	-	ko:K09825	-	-	-	-	ko00000,ko03000	-	-	-	FUR
WP_072863183.1	443254.Marpi_1888	1.59e-91	269.0	COG4708@1|root,COG4708@2|Bacteria,2GE32@200918|Thermotogae	200918|Thermotogae	S	QueT transporter	-	-	-	-	-	-	-	-	-	-	-	-	QueT
WP_072863185.1	443254.Marpi_1887	2.8e-151	427.0	COG0410@1|root,COG0410@2|Bacteria,2GCPJ@200918|Thermotogae	200918|Thermotogae	E	PFAM ABC transporter	-	-	-	ko:K01996	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	ABC_tran
WP_072863187.1	443254.Marpi_1886	1.26e-184	515.0	COG0411@1|root,COG0411@2|Bacteria,2GC27@200918|Thermotogae	200918|Thermotogae	E	PFAM ABC transporter	-	-	-	ko:K01995	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	ABC_tran,BCA_ABC_TP_C
WP_072863188.1	443254.Marpi_1885	2.07e-215	600.0	COG4177@1|root,COG4177@2|Bacteria,2GCKI@200918|Thermotogae	200918|Thermotogae	E	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K01998	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	BPD_transp_2
WP_072863190.1	443254.Marpi_1884	1.24e-188	527.0	COG0559@1|root,COG0559@2|Bacteria,2GC1K@200918|Thermotogae	200918|Thermotogae	E	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K01997	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	BPD_transp_2
WP_072863192.1	443254.Marpi_1883	1E-234	649.0	COG0683@1|root,COG0683@2|Bacteria,2GCEV@200918|Thermotogae	200918|Thermotogae	E	PFAM Extracellular ligand-binding receptor	-	-	-	ko:K01999	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	iLJ478.TM1135	Peripla_BP_6
WP_072863193.1	443254.Marpi_1781	4.38e-208	579.0	COG0205@1|root,COG0205@2|Bacteria,2GBXZ@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis	-	-	2.7.1.11,2.7.1.90	ko:K21071	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130	-	R00756,R00764,R02073,R03236,R04779	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PFK
WP_072863195.1	443254.Marpi_1780	0.0	1079.0	COG3808@1|root,COG3808@2|Bacteria,2GC50@200918|Thermotogae	200918|Thermotogae	C	Sodium pump that utilizes the energy of pyrophosphate hydrolysis as the driving force for Na( ) movement across the membrane	hppA	-	3.6.1.1	ko:K15987	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	3.A.10.1	-	-	H_PPase
WP_072863199.1	443254.Marpi_1777	8.57e-109	316.0	COG0193@1|root,COG0193@2|Bacteria,2GD5F@200918|Thermotogae	200918|Thermotogae	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis	pth	GO:0003674,GO:0003824,GO:0004045,GO:0016787,GO:0016788,GO:0052689,GO:0140098,GO:0140101	3.1.1.29	ko:K01056	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	Pept_tRNA_hydro
WP_072863202.1	443254.Marpi_1776	1.05e-113	330.0	COG1825@1|root,COG1825@2|Bacteria,2GD0I@200918|Thermotogae	200918|Thermotogae	J	This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance	ctc	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008097,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02897	ko03010,map03010	M00178	-	-	ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L25p,Ribosomal_TL5_C
WP_072863204.1	443254.Marpi_1775	8.59e-204	566.0	COG0462@1|root,COG0462@2|Bacteria,2GCBG@200918|Thermotogae	200918|Thermotogae	F	Involved in the biosynthesis of the central metabolite phospho-alpha-D-ribosyl-1-pyrophosphate (PRPP) via the transfer of pyrophosphoryl group from ATP to 1-hydroxyl of ribose-5-phosphate (Rib-5-P)	prs	-	2.7.6.1	ko:K00948	ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230	M00005	R01049	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM1628	Pribosyl_synth,Pribosyltran_N
WP_072863206.1	443254.Marpi_1774	2.93e-247	687.0	COG1207@1|root,COG1207@2|Bacteria,2GBX0@200918|Thermotogae	200918|Thermotogae	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain	glmU	-	2.3.1.157,2.7.7.23	ko:K04042	ko00520,ko01100,ko01130,map00520,map01100,map01130	M00362	R00416,R05332	RC00002,RC00004,RC00166	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM1629	Hexapep,NTP_transf_3,NTP_transferase
WP_072863208.1	443254.Marpi_1773	1.35e-79	241.0	COG0632@1|root,COG0632@2|Bacteria,2GDEH@200918|Thermotogae	200918|Thermotogae	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB	ruvA	-	3.6.4.12	ko:K03550	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	HHH_5,RuvA_C,RuvA_N
WP_072863211.1	443254.Marpi_1772	3.12e-248	689.0	COG0285@1|root,COG0285@2|Bacteria,2GC0X@200918|Thermotogae	200918|Thermotogae	H	Belongs to the folylpolyglutamate synthase family	-	-	6.3.2.12,6.3.2.17	ko:K11754	ko00790,ko01100,map00790,map01100	M00126,M00841	R00942,R02237,R04241	RC00064,RC00090,RC00162	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM0166	Mur_ligase_C,Mur_ligase_M
WP_072863218.1	443254.Marpi_1769	1.33e-70	213.0	COG0292@1|root,COG0292@2|Bacteria,2GD28@200918|Thermotogae	200918|Thermotogae	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006996,GO:0008150,GO:0009987,GO:0015934,GO:0016043,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0042254,GO:0042255,GO:0042273,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071826,GO:0071840,GO:1990904	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L20
WP_072863224.1	443254.Marpi_1763	3.82e-142	406.0	COG1122@1|root,COG1122@2|Bacteria,2GD60@200918|Thermotogae	200918|Thermotogae	P	PFAM ABC transporter	-	GO:0000166,GO:0003674,GO:0005215,GO:0005488,GO:0005524,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006855,GO:0008144,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015238,GO:0015711,GO:0015893,GO:0016020,GO:0017076,GO:0022857,GO:0030554,GO:0032217,GO:0032218,GO:0032553,GO:0032555,GO:0032559,GO:0034220,GO:0035461,GO:0035639,GO:0036094,GO:0042221,GO:0042493,GO:0043167,GO:0043168,GO:0044464,GO:0050896,GO:0051179,GO:0051180,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0090482,GO:0097159,GO:0097367,GO:0098656,GO:1901265,GO:1901363	-	ko:K16787	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
WP_072863226.1	443254.Marpi_1762	1.3e-141	404.0	COG1122@1|root,COG1122@2|Bacteria,2GD5D@200918|Thermotogae	200918|Thermotogae	P	PFAM ABC transporter	ecfA	GO:0000166,GO:0003674,GO:0005215,GO:0005488,GO:0005524,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006855,GO:0008144,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015238,GO:0015711,GO:0015893,GO:0016020,GO:0017076,GO:0022857,GO:0030554,GO:0032217,GO:0032218,GO:0032553,GO:0032555,GO:0032559,GO:0034220,GO:0035461,GO:0035639,GO:0036094,GO:0042221,GO:0042493,GO:0043167,GO:0043168,GO:0044464,GO:0050896,GO:0051179,GO:0051180,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0090482,GO:0097159,GO:0097367,GO:0098656,GO:1901265,GO:1901363	-	ko:K16786	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
WP_072863230.1	443254.Marpi_1758	1.72e-288	791.0	COG0174@1|root,COG0174@2|Bacteria,2GC2P@200918|Thermotogae	200918|Thermotogae	H	TIGRFAM glutamine synthetase, type I	-	-	6.3.1.2	ko:K01915	ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727	-	R00253	RC00010,RC02798	ko00000,ko00001,ko01000,ko04147	-	-	-	Gln-synt_C,Gln-synt_N
WP_072863232.1	443254.Marpi_1757	2.6e-235	683.0	COG0840@1|root,COG0840@2|Bacteria,2GD6V@200918|Thermotogae	200918|Thermotogae	NT	PFAM histidine kinase, HAMP region domain protein	-	-	-	ko:K03406	ko02020,ko02030,map02020,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	MCPsignal
WP_072863247.1	443254.Marpi_0065	0.0	1083.0	COG2114@1|root,COG4252@1|root,COG2114@2|Bacteria,COG4252@2|Bacteria,2GCKR@200918|Thermotogae	200918|Thermotogae	T	Guanylate cyclase	-	-	4.6.1.1	ko:K01768	ko00230,ko02025,ko04113,ko04213,map00230,map02025,map04113,map04213	M00695	R00089,R00434	RC00295	ko00000,ko00001,ko00002,ko01000	-	-	-	CHASE2,Guanylate_cyc
WP_072863250.1	443254.Marpi_0066	1.27e-125	375.0	COG3437@1|root,COG3437@2|Bacteria	2|Bacteria	T	response regulator, receiver	-	-	-	-	-	-	-	-	-	-	-	-	GAF_2,GGDEF,HD,HD_5
WP_072863252.1	443254.Marpi_0067	4.85e-93	278.0	2EE08@1|root,337V2@2|Bacteria,2GDJF@200918|Thermotogae	200918|Thermotogae	S	Protein of unknown function (DUF3307)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3307
WP_072863255.1	443254.Marpi_0068	0.0	953.0	COG4254@1|root,COG4254@2|Bacteria,2GD0Z@200918|Thermotogae	200918|Thermotogae	S	PFAM FecR protein	-	-	-	-	-	-	-	-	-	-	-	-	FecR
WP_072863257.1	443254.Marpi_0069	5.73e-195	553.0	COG2203@1|root,COG2206@1|root,COG2203@2|Bacteria,COG2206@2|Bacteria,2GCKV@200918|Thermotogae	200918|Thermotogae	T	GAF domain	-	-	-	-	-	-	-	-	-	-	-	-	GAF_2,HD
WP_072863259.1	443254.Marpi_0070	1.39e-209	593.0	COG2812@1|root,COG2812@2|Bacteria,2GC8S@200918|Thermotogae	200918|Thermotogae	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity	dnaX	-	2.7.7.7	ko:K02343	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta2
WP_072863261.1	443254.Marpi_0071	0.0	1050.0	COG0463@1|root,COG0463@2|Bacteria,2GCPE@200918|Thermotogae	200918|Thermotogae	M	PFAM Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2,TPR_2,TPR_8
WP_072863265.1	443254.Marpi_0073	1.52e-143	407.0	COG0020@1|root,COG0020@2|Bacteria,2GC3V@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids	uppS	GO:0002094,GO:0003674,GO:0003824,GO:0004659,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006066,GO:0006629,GO:0006720,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009987,GO:0016093,GO:0016094,GO:0016740,GO:0016765,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046165,GO:0071704,GO:1901576,GO:1901615,GO:1901617	2.5.1.31	ko:K00806	ko00900,ko01110,map00900,map01110	-	R06447	RC00279,RC02839	ko00000,ko00001,ko01000,ko01006	-	-	iLJ478.TM1398	Prenyltransf
WP_072863268.1	443254.Marpi_0075	0.0	1390.0	COG0013@1|root,COG0013@2|Bacteria,2GBY2@200918|Thermotogae	200918|Thermotogae	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain	alaS	GO:0003674,GO:0003824,GO:0004812,GO:0004813,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006412,GO:0006418,GO:0006419,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016597,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0031406,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043177,GO:0043412,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.7	ko:K01872	ko00970,map00970	M00359,M00360	R03038	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DHHA1,tRNA-synt_2c,tRNA_SAD
WP_072863271.1	443254.Marpi_0078	1.78e-54	172.0	COG0792@1|root,COG0792@2|Bacteria,2GDFI@200918|Thermotogae	200918|Thermotogae	L	Belongs to the UPF0102 family	-	-	-	ko:K07460	-	-	-	-	ko00000	-	-	-	UPF0102
WP_072863273.1	443254.Marpi_0079	2.86e-308	851.0	COG1109@1|root,COG1109@2|Bacteria,2GC8V@200918|Thermotogae	200918|Thermotogae	G	phosphoglucomutase phosphomannomutase alpha beta alpha domain I	-	-	5.4.2.2,5.4.2.8	ko:K01835,ko:K01840	ko00010,ko00030,ko00051,ko00052,ko00230,ko00500,ko00520,ko00521,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00230,map00500,map00520,map00521,map01100,map01110,map01120,map01130	M00114,M00549	R00959,R01057,R01818,R08639	RC00408	ko00000,ko00001,ko00002,ko01000	-	-	-	PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV
WP_072863275.1	443254.Marpi_0080	7.57e-101	296.0	2FJ6Y@1|root,34AX1@2|Bacteria,2GE9J@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_072863277.1	443254.Marpi_0081	4.63e-169	473.0	COG0101@1|root,COG0101@2|Bacteria,2GCED@200918|Thermotogae	200918|Thermotogae	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs	truA	GO:0001522,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016853,GO:0016866,GO:0031119,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:1901360	5.4.99.12	ko:K06173	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	PseudoU_synth_1
WP_072863279.1	443254.Marpi_0082	2.93e-118	351.0	2F7JY@1|root,3400J@2|Bacteria,2GE4T@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_072863281.1	443254.Marpi_0534	4.34e-274	760.0	COG0518@1|root,COG0519@1|root,COG0518@2|Bacteria,COG0519@2|Bacteria,2GC4A@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the synthesis of GMP from XMP	guaA	GO:0003674,GO:0003824,GO:0003921,GO:0003922,GO:0006139,GO:0006163,GO:0006164,GO:0006177,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016884,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034404,GO:0034641,GO:0034654,GO:0042278,GO:0042451,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046037,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	6.3.5.2	ko:K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	iLJ478.TM1820	GATase,GMP_synt_C,NAD_synthase
WP_072863287.1	443254.Marpi_0364	3.11e-29	106.0	2EHMY@1|root,33BDN@2|Bacteria,2GDKY@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_072863289.1	443254.Marpi_0363	1.07e-161	472.0	COG1570@1|root,COG1570@2|Bacteria,2GCF3@200918|Thermotogae	200918|Thermotogae	L	Belongs to the XseA family	xseA	-	3.1.11.6	ko:K03601	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exonuc_VII_L,tRNA_anti_2
WP_072863291.1	443254.Marpi_0362	2.49e-138	394.0	COG0313@1|root,COG0313@2|Bacteria,2GCSR@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA	rsmI	GO:0000154,GO:0000451,GO:0000453,GO:0001510,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	2.1.1.198	ko:K07056	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	TP_methylase
WP_072863293.1	443254.Marpi_0360	4.54e-119	344.0	COG2344@1|root,COG2344@2|Bacteria,2GCZC@200918|Thermotogae	200918|Thermotogae	K	Modulates transcription in response to changes in cellular NADH NAD( ) redox state	rex	-	-	ko:K01926	-	-	-	-	ko00000,ko03000	-	-	-	CoA_binding,Put_DNA-bind_N
WP_072863296.1	443254.Marpi_0359	0.0	1491.0	COG0495@1|root,COG0495@2|Bacteria,2GC3Z@200918|Thermotogae	200918|Thermotogae	J	Belongs to the class-I aminoacyl-tRNA synthetase family	leuS	GO:0003674,GO:0003824,GO:0004812,GO:0004823,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006429,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.4	ko:K01869	ko00970,map00970	M00359,M00360	R03657	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	Anticodon_1,tRNA-synt_1,tRNA-synt_1_2
WP_072863298.1	443254.Marpi_0358	3.05e-119	343.0	2AQCZ@1|root,32T9V@2|Bacteria,2GD9S@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_072863299.1	443254.Marpi_0357	3.46e-112	326.0	COG1595@1|root,COG1595@2|Bacteria,2GD07@200918|Thermotogae	200918|Thermotogae	K	Belongs to the sigma-70 factor family	-	-	-	ko:K03091	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4_2
WP_072863301.1	443254.Marpi_0356	1.49e-114	335.0	COG0500@1|root,COG2226@2|Bacteria,2GD3D@200918|Thermotogae	200918|Thermotogae	H	Methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_25
WP_072863303.1	443254.Marpi_0354	2.94e-125	358.0	COG4869@1|root,COG4869@2|Bacteria,2GBXE@200918|Thermotogae	200918|Thermotogae	Q	Involved in 1,2-propanediol (1,2-PD) degradation by catalyzing the conversion of propanoyl-CoA to propanoyl-phosphate	-	-	2.3.1.8	ko:K15024	ko00430,ko00620,ko00640,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00720,map01100,map01120,map01200	M00579	R00230,R00921	RC00004,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000	-	-	-	PTAC
WP_072863304.1	443254.Marpi_0353	2.79e-217	605.0	COG1161@1|root,COG1161@2|Bacteria,2GCQ7@200918|Thermotogae	200918|Thermotogae	S	PFAM GTP-binding protein HSR1-related	-	-	-	ko:K06948	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1
WP_072863305.1	443254.Marpi_0352	2.41e-110	325.0	COG1434@1|root,COG1434@2|Bacteria,2GD3S@200918|Thermotogae	200918|Thermotogae	S	DUF218 domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF218
WP_072863306.1	521045.Kole_1241	8.2e-45	155.0	COG0454@1|root,COG0456@2|Bacteria	2|Bacteria	K	acetyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10,Acetyltransf_7
WP_072863307.1	443254.Marpi_0010	2.25e-62	195.0	COG3018@1|root,COG3018@2|Bacteria	2|Bacteria	-	-	rim	-	-	ko:K09860	-	-	-	-	ko00000	-	-	-	LPP20
WP_072863309.1	443254.Marpi_0011	2.5e-187	526.0	COG0111@1|root,COG0111@2|Bacteria,2GCKK@200918|Thermotogae	200918|Thermotogae	C	D-isomer specific 2-hydroxyacid dehydrogenase catalytic	-	-	-	-	-	-	-	-	-	-	-	-	2-Hacid_dh,2-Hacid_dh_C
WP_072863311.1	443254.Marpi_0014	5.35e-67	206.0	COG0319@1|root,COG0319@2|Bacteria,2GDAZ@200918|Thermotogae	200918|Thermotogae	J	Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA	ybeY	-	-	ko:K07042	-	-	-	-	ko00000,ko03009	-	-	-	UPF0054
WP_072863313.1	443254.Marpi_0015	8.21e-271	744.0	COG4198@1|root,COG4198@2|Bacteria,2GC1X@200918|Thermotogae	200918|Thermotogae	S	PFAM uncharacterised conserved protein UCP033563	-	-	-	-	-	-	-	-	-	-	-	-	DUF1015
WP_072863319.1	443254.Marpi_0269	3.58e-147	428.0	COG2804@1|root,COG2804@2|Bacteria,2GCDW@200918|Thermotogae	200918|Thermotogae	NU	PFAM type II secretion system protein E	-	-	-	ko:K02652	-	-	-	-	ko00000,ko02035,ko02044	3.A.15.2	-	-	T2SSE,T2SSE_N
