#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_014296178.1	443254.Marpi_0668	0.0	1162.0	COG0173@1|root,COG0173@2|Bacteria,2GC0H@200918|Thermotogae	200918|Thermotogae	J	Catalyzes the attachment of L-aspartate to tRNA(Asp) in a two-step reaction L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp)	aspS	-	6.1.1.12	ko:K01876	ko00970,map00970	M00359,M00360	R05577	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	GAD,tRNA-synt_2,tRNA_anti-codon
WP_014296179.1	443254.Marpi_0669	3.44e-227	632.0	COG4372@1|root,COG4372@2|Bacteria,2GEHD@200918|Thermotogae	200918|Thermotogae	S	S-layer homology domain	-	-	-	-	-	-	-	-	-	-	-	-	SLH
WP_014296180.1	443254.Marpi_0670	0.0	1120.0	COG3437@1|root,COG3437@2|Bacteria,2GE50@200918|Thermotogae	200918|Thermotogae	T	HD domain	-	-	-	-	-	-	-	-	-	-	-	-	HD_5
WP_014296181.1	443254.Marpi_0671	0.0	1006.0	COG0366@1|root,COG0366@2|Bacteria,2GC3P@200918|Thermotogae	200918|Thermotogae	G	PFAM alpha amylase, catalytic	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	3.2.1.1	ko:K01176	ko00500,ko01100,ko04973,map00500,map01100,map04973	-	R02108,R02112,R11262	-	ko00000,ko00001,ko01000	-	GH13	-	Alpha-amylase,DUF1945
WP_014296182.1	443254.Marpi_0672	6.75e-138	390.0	COG0741@1|root,COG0741@2|Bacteria,2GD7S@200918|Thermotogae	200918|Thermotogae	M	PFAM Lytic transglycosylase catalytic	-	-	-	-	-	-	-	-	-	-	-	-	SLT
WP_014296183.1	443254.Marpi_0673	5.06e-298	813.0	COG2379@1|root,COG2379@2|Bacteria,2GCIS@200918|Thermotogae	200918|Thermotogae	G	PFAM MOFRL domain protein	-	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008887,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0046872,GO:0071704,GO:1901564	2.7.1.165	ko:K11529	ko00030,ko00260,ko00561,ko00630,ko00680,ko01100,ko01120,ko01130,ko01200,map00030,map00260,map00561,map00630,map00680,map01100,map01120,map01130,map01200	M00346	R08572	RC00002,RC00428	ko00000,ko00001,ko00002,ko01000	-	-	-	DUF4147,MOFRL
WP_014296184.1	443254.Marpi_0674	0.0	1557.0	COG0296@1|root,COG0296@2|Bacteria,2GDYI@200918|Thermotogae	200918|Thermotogae	G	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position	glgB	-	2.4.1.18	ko:K00700	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R02110	-	ko00000,ko00001,ko00002,ko01000,ko04147	-	CBM48,GH13	-	Alpha-amylase,Alpha-amylase_C,CBM_48
WP_014296185.1	443254.Marpi_0675	2.37e-220	607.0	COG0524@1|root,COG0524@2|Bacteria,2GC4R@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the phosphorylation of ribose at O-5 in a reaction requiring ATP and magnesium. The resulting D-ribose-5- phosphate can then be used either for sythesis of nucleotides, histidine, and tryptophan, or as a component of the pentose phosphate pathway	rbsK	-	2.7.1.15	ko:K00852	ko00030,map00030	-	R01051,R02750	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PfkB
WP_014296186.1	443254.Marpi_0676	3.02e-254	697.0	2F9V7@1|root,3424U@2|Bacteria,2GE5Z@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014296187.1	443254.Marpi_0677	3.7e-234	644.0	COG0078@1|root,COG0078@2|Bacteria,2GCHI@200918|Thermotogae	200918|Thermotogae	E	Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline	argF	GO:0000050,GO:0003674,GO:0003824,GO:0004585,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006591,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016740,GO:0016741,GO:0016743,GO:0019627,GO:0019752,GO:0034641,GO:0042450,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.1.3.3	ko:K00611	ko00220,ko01100,ko01110,ko01130,ko01230,map00220,map01100,map01110,map01130,map01230	M00029,M00844	R01398	RC00096	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM1097	OTCace,OTCace_N
WP_014296188.1	443254.Marpi_0678	7.68e-225	619.0	COG0549@1|root,COG0549@2|Bacteria,2GCB0@200918|Thermotogae	200918|Thermotogae	E	Belongs to the carbamate kinase family	-	-	2.7.2.2	ko:K00926	ko00220,ko00230,ko00910,ko01100,ko01120,ko01200,map00220,map00230,map00910,map01100,map01120,map01200	-	R00150,R01395	RC00002,RC00043,RC02803,RC02804	ko00000,ko00001,ko01000	-	-	-	AA_kinase
WP_014296189.1	443254.Marpi_0679	0.0	1375.0	COG1409@1|root,COG3540@1|root,COG1409@2|Bacteria,COG3540@2|Bacteria,2GDAI@200918|Thermotogae	200918|Thermotogae	P	PFAM Calcineurin-like phosphoesterase	-	-	-	-	-	-	-	-	-	-	-	-	Metallophos
WP_014296190.1	443254.Marpi_0680	2.57e-292	797.0	COG2081@1|root,COG2081@2|Bacteria,2GD6W@200918|Thermotogae	200918|Thermotogae	S	HI0933 family	-	-	-	ko:K07007	-	-	-	-	ko00000	-	-	-	HI0933_like
WP_014296191.1	443254.Marpi_0681	8.66e-161	451.0	COG0803@1|root,COG0803@2|Bacteria	2|Bacteria	P	Belongs to the bacterial solute-binding protein 9 family	znuA	-	-	ko:K02077,ko:K09815,ko:K11707	ko02010,map02010	M00242,M00244,M00319	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15,3.A.1.15.3,3.A.1.15.5	-	-	ZnuA
WP_014296193.1	443254.Marpi_0683	0.0	1471.0	COG0328@1|root,COG0507@1|root,COG0328@2|Bacteria,COG0507@2|Bacteria,2GDAC@200918|Thermotogae	200918|Thermotogae	L	Ribonuclease H	-	-	-	ko:K06993	-	-	-	-	ko00000	-	-	-	AAA_30,Cauli_VI,RNase_H,UvrD_C_2
WP_014296195.1	443254.Marpi_0685	1.19e-300	818.0	COG0426@1|root,COG0426@2|Bacteria,2GCAS@200918|Thermotogae	200918|Thermotogae	C	flavodoxin nitric oxide synthase	-	-	-	-	-	-	-	-	-	-	-	-	Flavodoxin_1,Lactamase_B
WP_014296196.1	443254.Marpi_0686	2.08e-130	372.0	COG0348@1|root,COG0348@2|Bacteria,2GE4F@200918|Thermotogae	200918|Thermotogae	C	4Fe-4S binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_5
WP_014296197.1	443254.Marpi_0687	2.76e-216	597.0	COG0491@1|root,COG0491@2|Bacteria,2GDAF@200918|Thermotogae	200918|Thermotogae	S	Metallo-beta-lactamase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B
WP_014296198.1	443254.Marpi_0688	1.21e-212	587.0	COG2199@1|root,COG3706@2|Bacteria	2|Bacteria	T	GGDEF domain	-	-	-	-	-	-	-	-	-	-	-	-	GGDEF,Response_reg
WP_014296199.1	443254.Marpi_0689	6.99e-155	434.0	COG1059@1|root,COG1059@2|Bacteria,2GCVT@200918|Thermotogae	200918|Thermotogae	L	Responsible for removing an oxidatively damaged form of guanine (7,8-dihydro-8-oxoguanine 7-oxoG) from DNA. Also nicks DNA at apurinic apyrimidinic sites (AP sites)	ogg	-	4.2.99.18	ko:K03653	-	-	-	-	ko00000,ko01000	-	-	-	-
WP_014296200.1	443254.Marpi_0690	6.78e-144	407.0	COG1811@1|root,COG1811@2|Bacteria,2GCX1@200918|Thermotogae	200918|Thermotogae	S	Na channel or pump	-	-	-	ko:K07150	-	-	-	-	ko00000	-	-	-	DUF554
WP_014296201.1	443254.Marpi_0691	1.01e-221	611.0	COG1597@1|root,COG1597@2|Bacteria,2GCWI@200918|Thermotogae	200918|Thermotogae	I	diacylglycerol kinase, catalytic	-	-	-	-	-	-	-	-	-	-	-	-	DAGK_cat
WP_014296202.1	443254.Marpi_0692	9.5e-156	436.0	COG1180@1|root,COG1180@2|Bacteria,2GD8W@200918|Thermotogae	200918|Thermotogae	O	TIGRFAM anaerobic ribonucleoside-triphosphate reductase activating protein	-	-	1.97.1.4	ko:K04069	-	-	R04710	-	ko00000,ko01000	-	-	-	Fer4_12,Radical_SAM
WP_014296203.1	443254.Marpi_0693	0.0	1297.0	COG1328@1|root,COG1328@2|Bacteria,2GCC4@200918|Thermotogae	200918|Thermotogae	F	TIGRFAM Anaerobic ribonucleoside-triphosphate reductase	-	-	1.1.98.6	ko:K21636	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R11633,R11634,R11635,R11636	RC00613	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM0385	ATP-cone,NRDD
WP_014296204.1	443254.Marpi_0694	4.61e-272	744.0	COG1228@1|root,COG1228@2|Bacteria,2GCDV@200918|Thermotogae	200918|Thermotogae	Q	PFAM amidohydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Amidohydro_1
WP_014296205.1	443254.Marpi_0695	3.11e-221	610.0	COG1079@1|root,COG1079@2|Bacteria,2GC7A@200918|Thermotogae	200918|Thermotogae	S	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
WP_014296206.1	443254.Marpi_0696	1.63e-237	655.0	COG4603@1|root,COG4603@2|Bacteria,2GCM4@200918|Thermotogae	200918|Thermotogae	S	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
WP_014296207.1	443254.Marpi_0697	0.0	1021.0	COG3845@1|root,COG3845@2|Bacteria,2GBZ4@200918|Thermotogae	200918|Thermotogae	S	PFAM ABC transporter	-	-	3.6.3.17	ko:K02056	-	M00221	-	-	ko00000,ko00002,ko01000,ko02000	3.A.1.2	-	-	ABC_tran
WP_014296208.1	443254.Marpi_0698	1.63e-258	709.0	COG1744@1|root,COG1744@2|Bacteria,2GC6T@200918|Thermotogae	200918|Thermotogae	S	PFAM Basic membrane	-	-	-	ko:K07335	-	-	-	-	ko00000	-	-	-	Bmp
WP_014296209.1	443254.Marpi_0699	0.0	1224.0	2C0N5@1|root,32YVC@2|Bacteria,2GDEA@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014296210.1	443254.Marpi_0700	7.48e-186	516.0	COG0496@1|root,COG0496@2|Bacteria,2GC9F@200918|Thermotogae	200918|Thermotogae	F	Nucleotidase that shows phosphatase activity on nucleoside 5'-monophosphates	surE	-	3.1.3.5	ko:K03787	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R00183,R00511,R00963,R01126,R01227,R01569,R01664,R01968,R02088,R02102,R02323,R02719,R03346	RC00017	ko00000,ko00001,ko01000	-	-	-	SurE
WP_014296211.1	443254.Marpi_0701	1.02e-120	345.0	COG0242@1|root,COG0242@2|Bacteria,2GD55@200918|Thermotogae	200918|Thermotogae	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions	def	GO:0003674,GO:0003824,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016810,GO:0016811,GO:0018193,GO:0018206,GO:0019538,GO:0031365,GO:0036211,GO:0042586,GO:0043170,GO:0043412,GO:0043686,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0071704,GO:1901564	3.5.1.88	ko:K01462	-	-	-	-	ko00000,ko01000	-	-	-	Pep_deformylase
WP_014296212.1	443254.Marpi_0702	8.72e-232	637.0	COG0223@1|root,COG0223@2|Bacteria,2GC8D@200918|Thermotogae	200918|Thermotogae	J	Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus	fmt	GO:0003674,GO:0003824,GO:0004479,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006412,GO:0006413,GO:0006464,GO:0006518,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016741,GO:0016742,GO:0019538,GO:0019988,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0036211,GO:0043043,GO:0043170,GO:0043412,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0046483,GO:0071704,GO:0071951,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	2.1.2.9	ko:K00604	ko00670,ko00970,map00670,map00970	-	R03940	RC00026,RC00165	ko00000,ko00001,ko01000	-	-	-	Formyl_trans_C,Formyl_trans_N
WP_014296214.1	443254.Marpi_0704	9.62e-209	580.0	COG0392@1|root,COG0392@2|Bacteria,2GCT8@200918|Thermotogae	200918|Thermotogae	S	Lysylphosphatidylglycerol synthase TM region	-	-	-	ko:K07027	-	-	-	-	ko00000,ko02000	4.D.2	-	-	LPG_synthase_TM
WP_014296216.1	443254.Marpi_0707	3.52e-174	486.0	COG1122@1|root,COG1122@2|Bacteria	2|Bacteria	P	ATPase activity	cbiO	-	-	ko:K01990,ko:K16784,ko:K16786,ko:K16787	ko02010,map02010	M00254,M00581,M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1,3.A.1.25,3.A.1.25.1,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	AAA_21,ABC_tran
WP_014296217.1	443254.Marpi_0711	0.0	947.0	COG0579@1|root,COG0579@2|Bacteria,2GCBE@200918|Thermotogae	2|Bacteria	P	BFD domain protein 2Fe-2S -binding domain protein	-	-	1.1.5.3	ko:K00111	ko00564,ko01110,map00564,map01110	-	R00848	RC00029	ko00000,ko00001,ko01000	-	-	-	DAO,Fer2_BFD,NAD_binding_8
WP_014296219.1	443254.Marpi_0713	0.0	1476.0	COG1523@1|root,COG1523@2|Bacteria,2GC11@200918|Thermotogae	200918|Thermotogae	G	Belongs to the glycosyl hydrolase 13 family	-	-	3.2.1.68	ko:K01214	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R09995,R11261	-	ko00000,ko00001,ko00002,ko01000	-	CBM48,GH13	-	Alpha-amylase,CBM_48
WP_014296220.1	443254.Marpi_0714	3.22e-287	785.0	COG1058@1|root,COG1546@1|root,COG1058@2|Bacteria,COG1546@2|Bacteria,2GBWX@200918|Thermotogae	200918|Thermotogae	S	competence damage-inducible protein CinA	-	-	3.5.1.42	ko:K03742	ko00760,map00760	-	R02322	RC00100	ko00000,ko00001,ko01000	-	-	-	CinA,MoCF_biosynth
WP_014296221.1	443254.Marpi_0715	0.0	1246.0	COG0643@1|root,COG2198@1|root,COG0643@2|Bacteria,COG2198@2|Bacteria,2GCE3@200918|Thermotogae	200918|Thermotogae	NT	Signal transducing histidine kinase, homodimeric	-	GO:0003674,GO:0005488,GO:0005515,GO:0019904	2.7.13.3	ko:K03407	ko02020,ko02030,map02020,map02030	M00506	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022,ko02035	-	-	-	CheW,H-kinase_dim,HATPase_c,Hpt,P2
WP_014296222.1	443254.Marpi_0716	1.23e-91	268.0	COG0835@1|root,COG0835@2|Bacteria,2GDHF@200918|Thermotogae	200918|Thermotogae	NT	PFAM CheW domain protein	-	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006935,GO:0008150,GO:0009605,GO:0019904,GO:0040011,GO:0042221,GO:0042330,GO:0044424,GO:0044444,GO:0044464,GO:0050896	-	ko:K03408	ko02020,ko02030,map02020,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	CheW
WP_014296223.1	443254.Marpi_0717	5.37e-76	227.0	COG2201@1|root,COG2201@2|Bacteria,2GCZV@200918|Thermotogae	200918|Thermotogae	T	PFAM response regulator receiver	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	-	ko:K03413	ko02020,ko02030,map02020,map02030	M00506	-	-	ko00000,ko00001,ko00002,ko02022,ko02035	-	-	-	Response_reg
WP_014296225.1	443254.Marpi_0719	3.2e-170	477.0	COG1338@1|root,COG1338@2|Bacteria,2GCP1@200918|Thermotogae	200918|Thermotogae	N	Plays a role in the flagellum-specific transport system	fliP	-	-	ko:K02419	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2	-	-	FliP
WP_014296226.1	443254.Marpi_0720	4E-49	157.0	COG1987@1|root,COG1987@2|Bacteria,2GDID@200918|Thermotogae	200918|Thermotogae	N	Role in flagellar biosynthesis	fliQ	-	-	ko:K02420	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2	-	-	Bac_export_3
WP_014296227.1	443254.Marpi_0721	6.99e-152	430.0	COG1684@1|root,COG1684@2|Bacteria,2GD1J@200918|Thermotogae	200918|Thermotogae	N	Flagellar biosynthetic protein FliR	-	-	-	ko:K02421	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2	-	-	Bac_export_1
WP_014296228.1	443254.Marpi_0722	1.93e-245	676.0	COG1377@1|root,COG1377@2|Bacteria,2GBZP@200918|Thermotogae	200918|Thermotogae	N	Required for formation of the rod structure in the basal body of the flagellar apparatus. Together with FliI and FliH, may constitute the export apparatus of flagellin	flhB	-	-	ko:K02401	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2	-	-	Bac_export_2
WP_014296229.1	443254.Marpi_0723	0.0	1246.0	COG1298@1|root,COG1298@2|Bacteria,2GCGK@200918|Thermotogae	200918|Thermotogae	N	Required for formation of the rod structure of the flagellar apparatus. Together with FliI and FliH, may constitute the export apparatus of flagellin	flhA	-	-	ko:K02400	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2,3.A.6.3	-	-	FHIPEP
WP_014296230.1	443254.Marpi_0724	1.22e-310	851.0	COG1419@1|root,COG1419@2|Bacteria,2GCKC@200918|Thermotogae	200918|Thermotogae	N	PFAM GTP-binding signal recognition particle SRP54 G- domain	-	-	-	ko:K02404	-	-	-	-	ko00000,ko02035	-	-	-	SRP54
WP_014296231.1	443254.Marpi_0725	6.39e-200	554.0	COG0455@1|root,COG0455@2|Bacteria,2GD27@200918|Thermotogae	200918|Thermotogae	D	Belongs to the ParA family	-	-	-	ko:K04562	-	-	-	-	ko00000,ko02035	-	-	-	ParA
WP_014296233.1	443254.Marpi_0727	2.5e-139	394.0	COG1776@1|root,COG1776@2|Bacteria,2GCX2@200918|Thermotogae	200918|Thermotogae	NT	CheC inhibitor of MCP methylation	-	-	-	ko:K03410	ko02030,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	CheC
WP_014296234.1	443254.Marpi_0728	2.69e-109	314.0	COG1871@1|root,COG1871@2|Bacteria,2GCYK@200918|Thermotogae	200918|Thermotogae	NT	Probably deamidates glutamine residues to glutamate on methyl-accepting chemotaxis receptors (MCPs), playing an important role in chemotaxis	cheD	-	3.5.1.44	ko:K03411	ko02030,map02030	-	-	-	ko00000,ko00001,ko01000,ko02035	-	-	-	CheD
WP_014296235.1	443254.Marpi_0729	6.29e-152	428.0	COG1191@1|root,COG1191@2|Bacteria,2GD5K@200918|Thermotogae	200918|Thermotogae	K	RNA polymerase sigma factor	-	-	-	ko:K02405	ko02020,ko02025,ko02026,ko02040,ko05111,map02020,map02025,map02026,map02040,map05111	-	-	-	ko00000,ko00001,ko02035,ko03021	-	-	-	Sigma70_r2,Sigma70_r4
WP_014296237.1	443254.Marpi_0731	0.0	1873.0	COG1197@1|root,COG1197@2|Bacteria,2GBYE@200918|Thermotogae	200918|Thermotogae	L	Couples transcription and DNA repair by recognizing RNA polymerase (RNAP) stalled at DNA lesions. Mediates ATP-dependent release of RNAP and its truncated transcript from the DNA, and recruitment of nucleotide excision repair machinery to the damaged site	mfd	-	-	ko:K03723	ko03420,map03420	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	CarD_CdnL_TRCF,DEAD,Helicase_C,TRCF
WP_014296240.1	443254.Marpi_0738	4E-280	765.0	COG2374@1|root,COG2374@2|Bacteria,2GD6I@200918|Thermotogae	200918|Thermotogae	S	Endonuclease Exonuclease Phosphatase	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014296241.1	443254.Marpi_0739	6.15e-195	540.0	COG1525@1|root,COG1525@2|Bacteria,2GD9M@200918|Thermotogae	200918|Thermotogae	L	PFAM Staphylococcal nuclease homologue	-	-	3.1.31.1	ko:K01174	-	-	-	-	ko00000,ko01000	-	-	-	SNase
WP_014296242.1	443254.Marpi_0740	6.37e-125	355.0	COG0494@1|root,COG0494@2|Bacteria,2GD2W@200918|Thermotogae	200918|Thermotogae	L	pfam nudix	-	-	3.6.1.13	ko:K01515	ko00230,map00230	-	R01054	RC00002	ko00000,ko00001,ko01000	-	-	-	NUDIX
WP_014296243.1	443254.Marpi_0741	0.0	1166.0	COG1131@1|root,COG1131@2|Bacteria,2GEHB@200918|Thermotogae	200918|Thermotogae	V	(ABC) transporter	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014296244.1	443254.Marpi_0742	3.45e-83	246.0	COG0853@1|root,COG0853@2|Bacteria,2GD9Q@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the pyruvoyl-dependent decarboxylation of aspartate to produce beta-alanine	panD	-	4.1.1.11	ko:K01579	ko00410,ko00770,ko01100,ko01110,map00410,map00770,map01100,map01110	M00119	R00489	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	Asp_decarbox
WP_014296245.1	443254.Marpi_0743	0.0	866.0	COG1323@1|root,COG1323@2|Bacteria,2GBZK@200918|Thermotogae	200918|Thermotogae	S	Belongs to the UPF0348 family	-	-	-	-	-	-	-	-	-	-	-	-	HIGH_NTase1,HIGH_NTase1_ass
WP_014296246.1	443254.Marpi_0744	0.0	1367.0	COG0366@1|root,COG0366@2|Bacteria,2GBYH@200918|Thermotogae	200918|Thermotogae	G	PFAM alpha amylase, catalytic	-	-	3.2.1.133,3.2.1.135,3.2.1.54	ko:K01208	ko00500,ko01100,map00500,map01100	-	R02112,R03122,R11262	-	ko00000,ko00001,ko01000	-	GH13	-	AMPK1_CBM,Alpha-amylase,Malt_amylase_C
WP_014296247.1	443254.Marpi_0745	0.0	1501.0	COG1198@1|root,COG1198@2|Bacteria,2GBZV@200918|Thermotogae	200918|Thermotogae	L	Involved in the restart of stalled replication forks. Recognizes and binds the arrested nascent DNA chain at stalled replication forks. It can open the DNA duplex, via its helicase activity, and promote assembly of the primosome and loading of the major replicative helicase DnaB onto DNA	priA	GO:0003674,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006268,GO:0006270,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0032392,GO:0032508,GO:0033554,GO:0034641,GO:0034645,GO:0042623,GO:0043138,GO:0043140,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0070035,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0140097,GO:1901360,GO:1901576	-	ko:K04066	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DEAD,Helicase_C,ResIII
WP_014296248.1	443254.Marpi_0746	1.42e-178	499.0	COG1344@1|root,COG1344@2|Bacteria,2GD8C@200918|Thermotogae	200918|Thermotogae	N	Flagellin is the subunit protein which polymerizes to form the filaments of bacterial flagella	-	-	-	ko:K02406	ko02020,ko02040,ko04621,ko04626,ko05132,ko05134,map02020,map02040,map04621,map04626,map05132,map05134	-	-	-	ko00000,ko00001,ko02035	-	-	-	Flagellin_C,Flagellin_N
WP_014296250.1	443254.Marpi_0748	2.72e-97	283.0	COG0835@1|root,COG0835@2|Bacteria,2GDAP@200918|Thermotogae	200918|Thermotogae	NT	PFAM CheW domain protein	-	-	-	ko:K03408	ko02020,ko02030,map02020,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	CheW
WP_014296251.1	443254.Marpi_0749	1.73e-291	795.0	COG0823@1|root,COG0823@2|Bacteria,2GDG3@200918|Thermotogae	200918|Thermotogae	U	Involved in the tonB-independent uptake of proteins	-	-	-	ko:K03641	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	PD40
WP_014296252.1	443254.Marpi_0750	1.31e-67	208.0	COG1610@1|root,COG1610@2|Bacteria,2GDBU@200918|Thermotogae	200918|Thermotogae	S	GatB Yqey domain protein	-	-	-	ko:K09117	-	-	-	-	ko00000	-	-	-	YqeY
WP_014296253.1	443254.Marpi_0751	4.15e-145	409.0	COG1309@1|root,COG1309@2|Bacteria	2|Bacteria	K	transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N,WHG
WP_014296255.1	443254.Marpi_0753	1.42e-43	142.0	COG0236@1|root,COG0236@2|Bacteria,2GDEZ@200918|Thermotogae	200918|Thermotogae	IQ	Carrier of the growing fatty acid chain in fatty acid biosynthesis	-	-	-	ko:K02078	-	-	-	-	ko00000,ko00001	-	-	-	PP-binding
WP_014296256.1	443254.Marpi_0754	3.69e-186	517.0	COG1131@1|root,COG1131@2|Bacteria,2GC10@200918|Thermotogae	200918|Thermotogae	V	PFAM ABC transporter	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_014296259.1	443254.Marpi_0757	2.58e-65	199.0	COG1366@1|root,COG1366@2|Bacteria	2|Bacteria	T	antisigma factor binding	-	-	-	ko:K04749,ko:K20978	ko02020,ko02025,map02020,map02025	-	-	-	ko00000,ko00001,ko03021	-	-	-	Bac_transf,STAS
